"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"968","physics/0109036v1","2001-09-17 16:39:07","2001-09-17 16:39:07","Species Orthogonalization","  We discuss general formation of complementary behaviors, functions and forms
in biological species competing for resources. We call orthogonalization the
related processes on macro and micro-level of a self-organized formation of
correlations in the species properties. Orthogonalization processes could be,
for example, easily observed in sympatric speciation, as we show in numerical
studies carried with a new population equation. As a practical result, we find
that the number of species is proportional to the effective richness of
resources and depends on their history.
","Petr Kral","","http://arxiv.org/abs/physics/0109036v1","http://arxiv.org/pdf/physics/0109036v1","","20 pages, 5 figures, Latex","J. Theor. Biol., Vol. 212, No. 3, pp. 355-366 (2001)","","physics.bio-ph","physics.bio-ph|q-bio"
"969","cond-mat/0109305v1","2001-09-17 17:08:02","2001-09-17 17:08:02","Emergence of highly-designable protein-backbone conformations in an
  off-lattice model","  Despite the variety of protein sizes, shapes, and backbone configurations
found in nature, the design of novel protein folds remains an open problem.
Within simple lattice models it has been shown that all structures are not
equally suitable for design. Rather, certain structures are distinguished by
unusually high designability: the number of amino-acid sequences for which they
represent the unique ground state; sequences associated with such structures
possess both robustness to mutation and thermodynamic stability. Here we report
that highly designable backbone conformations also emerge in a realistic
off-lattice model. The highly designable conformations of a chain of 23 amino
acids are identified, and found to be remarkably insensitive to model
parameters. While some of these conformations correspond closely to known
natural protein folds, such as the zinc finger and the helix-turn-helix motifs,
others do not resemble known folds and may be candidates for novel fold design.
","J. Miller|C. Zeng|N. S. Wingreen|C. Tang","","http://arxiv.org/abs/cond-mat/0109305v1","http://arxiv.org/pdf/cond-mat/0109305v1","","7 figures","","","cond-mat.soft","cond-mat.soft|q-bio"
"970","cond-mat/0109332v1","2001-09-19 00:36:23","2001-09-19 00:36:23","Synchronous phase clustering in a network of neurons with spatially
  decaying excitatory coupling","  Synchronization is studied in a spatially-distributed network of
weekly-coupled, excitatory neurons of Hodgkin-Huxley type. All neurons are
coupled to each other synaptically with a fixed time delay and a coupling
strength inversely proportional to the distance between two neurons. We found
that a robust, noise-resistant phase clustering state occurred regardless of
the initial phase distribution. This has not been shown in previous studies
where similar clustering states were found only when the coupling was
inhibitory. The spatial distribution of neurons in each synchronous cluster is
determined by the spatial distribution of the coupling strength.
Phase-interaction properties of the model neurons in the network are used to
explain why can such a clustering state be robust.
","Yuqing Wang|Z. D. Wang|Y. -X. Li|X. Pei","","http://arxiv.org/abs/cond-mat/0109332v1","http://arxiv.org/pdf/cond-mat/0109332v1","","","","","cond-mat.soft","cond-mat.soft|cond-mat.dis-nn|q-bio"
"971","cond-mat/0109381v2","2001-09-20 23:04:07","2001-10-30 01:05:46","The binding dynamics of tropomyosin on actin","  We discuss a theoretical model for the cooperative binding dynamics of
tropomyosin to actin filaments. Tropomyosin binds to actin by occupying seven
consecutive monomers. The model includes a strong attraction between attached
tropomyosin molecules. We start with an empty lattice and show that the binding
goes through several stages. The first stage represents fast initial binding
and leaves many small vacancies between blocks of bound molecules. In the
second stage the vacancies annihilate slowly as tropomyosin molecules detach
and re-attach. Finally the system approaches equilibrium. Using a grain-growth
model and a diffusion-coagulation model we give analytical approximations for
the vacancy density in all regimes.
","Andrej Vilfan","","http://arxiv.org/abs/cond-mat/0109381v2","http://arxiv.org/pdf/cond-mat/0109381v2","http://dx.doi.org/10.1016/S0006-3495(01)75951-6","REVTeX, 10 pages, 9 figures; to appear in Biophysical Journal; minor
  corrections","Biophys. J. 81, 3146-3155 (2001)","10.1016/S0006-3495(01)75951-6","cond-mat.soft","cond-mat.soft|physics.bio-ph|q-bio"
"972","cond-mat/0109416v1","2001-09-21 18:34:33","2001-09-21 18:34:33","Coil-Globule Transition for Regular, Random and Specially Designed
  Copolymers: Monte Carlo Simulation and Self-Consistent Field Theory","  The coil-globule transition has been studied for A-B copolymer chains both by
means of lattice Monte Carlo simulations using bond fluctuation algorithm and
by a numerical self-consistent field method. Copolymer chains of fixed length
with A and B monomeric units with regular, random and specially designed
(protein-like) primary sequences have been investigated. The dependence of the
transition temperature on the AB sequence has been analyzed. A protein-like
copolymer is more stable than a copolymer with statistically random sequence.
The transition is more sharpe for random copolymers. It is found that there
exist a temperature below which the chain appears to be in the lowest energy
state (ground state). Both for random and protein-like sequences and for
regular copolymers with a relatively long repeating block, a molten globule
regime is found between the ground state temperature and the transition
temperature. For regular block copolymers the transition temperature increases
with block size. Qualitatively, the results from both methods are in agreement.
Differences between the methods result from approximations in the SCF theory
and equilibration problems in MC simulations. The two methods are thus
complementary.
","J. M. P. van den Oever|F. A. M. Leermakers|G. J. Fleer|V. A. Ivanov|N. P. Shusharina|A. R. Khokhlov|P. G. Khalatur","Wageningen|Wageningen|Wageningen|Moscow|Moscow|Moscow|Tver","http://arxiv.org/abs/cond-mat/0109416v1","http://arxiv.org/pdf/cond-mat/0109416v1","","13 pages, 10 figures, submitted to Phys.Rev.E","","","cond-mat.soft","cond-mat.soft|cond-mat.stat-mech|q-bio"
"973","physics/0109058v1","2001-09-21 23:49:05","2001-09-21 23:49:05","Finite genome size can halt Muller's ratchet","  We study the accumulation of deleterious mutations in a haploid, asexually
reproducing population, using analytical models and computer simulations. We
find that Muller's ratchet can come to a halt in small populations as a
consequence of a finite genome size only, in the complete absence of backward
or compensatory mutations, epistasis, or recombination. The origin of this
effect lies in the fact that the number of loci at which mutations can create
considerable damage decreases with every turn of the ratchet, while the total
number of mutations per genome and generation remains constant. Whether the
ratchet will come to a halt eventually depends on the ratio of the per-locus
deleterious mutation rate $u$ and the selection strength $s$. For sufficiently
small $u/s$, the ratchet halts after only a few clicks. We discuss the
implications of our results for bacterial and virus evolution.
","Tor Schoenmeyr|Claus O. Wilke","Caltech|Caltech","http://arxiv.org/abs/physics/0109058v1","http://arxiv.org/pdf/physics/0109058v1","","15 pages, 6 eps figures, submitted to Genetics","","","physics.bio-ph","physics.bio-ph|cond-mat.soft|nlin.AO|q-bio"
"974","cond-mat/0109427v1","2001-09-23 20:40:21","2001-09-23 20:40:21","Discrete charge patterns, Coulomb correlations and interactions in
  protein solutions","  The effective Coulomb interaction between globular proteins is calculated as
a function of monovalent salt concentration $c_s$, by explicit Molecular
Dynamics simulations of pairs of model proteins in the presence of microscopic
co and counterions. For discrete charge patterns of monovalent sites on the
surface, the resulting osmotic virial coefficient $B_2$ is found to be a
strikingly non-monotonic function of $c_s$. The non-monotonicity follows from a
subtle Coulomb correlation effect which is completely missed by conventional
non-linear Poisson-Boltzmann theory and explains various experimental findings.
","E. Allahyarov|H. Lowen|A. A. Louis|J. P. Hansen","","http://arxiv.org/abs/cond-mat/0109427v1","http://arxiv.org/pdf/cond-mat/0109427v1","http://dx.doi.org/10.1209/epl/i2002-00524-7","4 twocolumn pages with 4 figures","","10.1209/epl/i2002-00524-7","cond-mat.soft","cond-mat.soft|cond-mat.stat-mech|q-bio"
"975","cond-mat/0109442v1","2001-09-24 21:45:43","2001-09-24 21:45:43","Estimating the Strength of an Elastic Network Using Linear Response","  Disordered networks of fragile elastic elements have been proposed as a model
for inner porous regions of large bones [Gunaratne et.al., cond-mat/0009221].
In numerical studies, weakening of such networks is seen to be accompanied by
reductions in the fraction of load carrying bonds. This observation is used to
show that the ratio $\Gamma$ of linear responses of networks to DC and AC
driving can be used as a surrogate for their strength. The possibility of using
$\Gamma$ as a non-invasive diagnostic of osteoporotic bone is discussed.
","Gemunu H. Gunaratne","","http://arxiv.org/abs/cond-mat/0109442v1","http://arxiv.org/pdf/cond-mat/0109442v1","http://dx.doi.org/10.1103/PhysRevE.66.061904","4 figures","","10.1103/PhysRevE.66.061904","cond-mat.soft","cond-mat.soft|cond-mat.stat-mech|q-bio"
"976","cond-mat/0109521v1","2001-09-27 10:35:42","2001-09-27 10:35:42","Mechanical denaturation of DNA: existence of a low temperature
  denaturation","  Recent theoretical predictions on DNA mechanical separation induced by
pulling forces are numerically tested within a model in which self-avoidance
for DNA strands is fully taken into account. DNA strands are described by
interacting pairs of self avoiding walks (SAW) which are pulled apart by a
force applied at the two extremities. The whole phase diagram is spanned by
extensive Monte Carlo (MC) simulations and the existence of a low temperature
denaturation is confirmed. The basic features of the phase diagram and the
re-entrant phase boundary are also obtained with a simple heuristic argument
based on an energy-entropy estimate.
","Enzo Orlandini|Somendra M. Bhattacharjee|Davide Marenduzzo|Amos Maritan|Flavio Seno","","http://arxiv.org/abs/cond-mat/0109521v1","http://arxiv.org/pdf/cond-mat/0109521v1","http://dx.doi.org/10.1088/0305-4470/34/50/104","14 pages, 4 figures","","10.1088/0305-4470/34/50/104","cond-mat.stat-mech","cond-mat.stat-mech|q-bio"
"977","cond-mat/0110070v1","2001-10-03 13:18:39","2001-10-03 13:18:39","The spike-timing-dependent learning rule to encode spatiotemporal
  patterns in a network of spiking neurons","  We study associative memory neural networks based on the Hodgkin-Huxley type
of spiking neurons. We introduce the spike-timing-dependent learning rule, in
which the time window with the negative part as well as the positive part is
used to describe the biologically plausible synaptic plasticity. The learning
rule is applied to encode a number of periodical spatiotemporal patterns, which
are successfully reproduced in the periodical firing pattern of spiking neurons
in the process of memory retrieval. The global inhibition is incorporated into
the model so as to induce the gamma oscillation. The occurrence of gamma
oscillation turns out to give appropriate spike timings for memory retrieval of
discrete type of spatiotemporal pattern. The theoretical analysis to elucidate
the stationary properties of perfect retrieval state is conducted in the limit
of an infinite number of neurons and shows the good agreement with the result
of numerical simulations. The result of this analysis indicates that the
presence of the negative and positive parts in the form of the time window
contributes to reduce the size of crosstalk term, implying that the time window
with the negative and positive parts is suitable to encode a number of
spatiotemporal patterns. We draw some phase diagrams, in which we find various
types of phase transitions with change of the intensity of global inhibition.
","Masahiko Yoshioka","","http://arxiv.org/abs/cond-mat/0110070v1","http://arxiv.org/pdf/cond-mat/0110070v1","http://dx.doi.org/10.1103/PhysRevE.65.011903","Accepted for publication in Physical Review E","","10.1103/PhysRevE.65.011903","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech|q-bio"
"978","physics/0110010v1","2001-10-03 13:22:50","2001-10-03 13:22:50","Non-Linear Dynamics In Patients With Stable Angina Pectoris","  We investigate the clinical and prognostic significance of fractal dimension
and detrended fluctuation analysis by comparing the group of patients with
stable angina pectoris without previous myocardial infarction with the group of
age-matched healthy controls. The fractal dimension of the R-R series was
determined using the rescaled range (R/S) analysis technique. To quantify
fractal longe-range-correlation properties of heart rate variability, the
detrended fluctuation analysis (DFA) technique was used. The heart rate
variability was characterized by a scaling exponent $\alpha$, separately for
short-term ($<$ 11 beats), and for long-term ($>$ 11 beats) time scales. The
results of data sets show the existence of crossover phenomena between
short-time scales. The short-term fractal scaling exponent was significantly
lower in patients with stable angina pectoris.
","G. Krstacic|M. Martinis|E. Vargovic|A. Knezevic|A. Krstacic","","http://arxiv.org/abs/physics/0110010v1","http://arxiv.org/pdf/physics/0110010v1","","9 pages, 3 figures, Latex, talk presented at Computers in Cardiology,
  Rotterdam 2001","","","physics.med-ph","physics.med-ph|q-bio"
"979","physics/0110011v1","2001-10-03 13:38:01","2001-10-03 13:38:01","Maximum pull out force on DNA hybrids","  We discuss theoretically the force F between two colloidal particles, each of
them carrying one single strand DNA. The two strands are complementary only on
a finite sequence of consecutive base pairs. We define an adjustment length (a
few base pairs): in the adjustment regions near both ends of the paired region,
the tension is still mainly on one single strand. But in the central part, the
two backbones are equally loaded. This leads to a rupture force, increasing
linearly with length, and saturating for large lengths.
","Pierre-Gilles de Gennes","","http://arxiv.org/abs/physics/0110011v1","http://arxiv.org/pdf/physics/0110011v1","http://dx.doi.org/10.1016/S1296-2147(01)01287-2","5 pages, 1 EPS figure. submitted C. R. Acad. Sci. (Paris)","","10.1016/S1296-2147(01)01287-2","physics.bio-ph","physics.bio-ph|cond-mat.soft|q-bio"
"980","cond-mat/0110128v1","2001-10-07 00:46:34","2001-10-07 00:46:34","Thermodynamic control and dynamical regimes in protein folding","  Monte Carlo simulations of a simple lattice model of protein folding show two
distinct regimes depending on the chain length. The first regime well describes
the folding of small protein sequences and its kinetic counterpart appears to
be single exponential in nature, while the second regime is typical of
sequences longer than 80 amino acids and the folding performance achievable is
sensitive to target conformation. The extent to which stability, as measured by
the energy of a sequence in the target, is an essential requirement and affects
the folding dynamics of protein molecules in the first regime is investigated.
The folding dynamics of sequences whose design stage was restricted to a
certain fraction of randomly selected amino acids shows that while some degree
of stability is a necessary and sufficient condition for successful folding,
designing sequences that provide the lowest energy in the target seems to be a
superfluous constraint. By studying the dynamics of under annealed but
otherwise freely designed sequences we explore the relation between stability
and kinetic accessibility. We find that there is no one-to-one correspondence
between having low energy and folding quickly to the target, as only a small
fraction of the most stable sequences were also found to fold relatively
quickly.
","P. F. N. Faisca|R. C. Ball","","http://arxiv.org/abs/cond-mat/0110128v1","http://arxiv.org/pdf/cond-mat/0110128v1","http://dx.doi.org/10.1063/1.1466833","9 pages, 14 figures","The Journal of Chemical Physics 116, 7231 (2002)","10.1063/1.1466833","cond-mat.soft","cond-mat.soft|q-bio"
"981","physics/0110021v1","2001-10-07 20:54:35","2001-10-07 20:54:35","Molecular Theory of Hydrophobic Effects: ``She is too mean to have her
  name repeated.''","  This paper reviews the molecular theory of hydrophobic effects relevant to
biomolecular structure and assembly in aqueous solution. Recent progress has
resulted in simple, validated molecular statistical thermodynamic theories and
clarification of confusing theories of decades ago. Current work is resolving
effects of wider variations of thermodynamic state, e.g. pressure denaturation
of soluble proteins, and more exotic questions such as effects of surface
chemistry in treating stability of macromolecular structures in aqueous
solution
","Lawrence R. Pratt","","http://arxiv.org/abs/physics/0110021v1","http://arxiv.org/pdf/physics/0110021v1","http://dx.doi.org/10.1146/annurev.physchem.53.090401.093500","submitted to Ann. Rev. Phys. Chem., 31 pages, 245 references, 2
  figures","","10.1146/annurev.physchem.53.090401.093500","physics.chem-ph","physics.chem-ph|physics.bio-ph|q-bio"
"982","cond-mat/0110164v2","2001-10-09 12:06:29","2003-02-26 10:54:37","Comment on ""Why is the DNA denaturation transition first order?""","  In this comment we argue that while the conclusions in the original paper (Y.
Kafri, D. Mukamel and L. Peliti, Phys. Rev. Lett. 85, 4988 (2000)) are correct
for asymptotically long DNA chains, they do not apply to the chains used in
typical experiments. In the added last paragraph, we point out that for real
DNA the average distance between denatured loops is not of the order of the
persistence length of a single-stranded chain but much larger. This
corroborates our reasoning that the double helix between loops is quite rigid,
and thereby our conclusion.
","Andreas Hanke|Ralf Metzler","MIT|MIT","http://arxiv.org/abs/cond-mat/0110164v2","http://arxiv.org/pdf/cond-mat/0110164v2","http://dx.doi.org/10.1103/PhysRevLett.90.159801","1 page, REVTeX. Last paragraph added","Phys Rev Lett 90, 159801 (2003)","10.1103/PhysRevLett.90.159801","cond-mat.stat-mech","cond-mat.stat-mech|q-bio"
"983","math/0110103v1","2001-10-09 23:55:10","2001-10-09 23:55:10","The Generalized Spike Process, Sparsity, and Statistical Independence","  A basis under which a given set of realizations of a stochastic process can
be represented most sparsely (the so-called best sparsifying basis (BSB)) and
the one under which such a set becomes as less statistically dependent as
possible (the so-called least statistically-dependent basis (LSDB)) are
important for data compression and have generated interests among computational
neuroscientists as well as applied mathematicians. Here we consider these bases
for a particularly simple stochastic process called ``generalized spike
process'', which puts a single spike--whose amplitude is sampled from the
standard normal distribution--at a random location in the zero vector of length
$\ndim$ for each realization.
  Unlike the ``simple spike process'' which we dealt with in our previous paper
and whose amplitude is constant, we need to consider the kurtosis-maximizing
basis (KMB) instead of the LSDB due to the difficulty of evaluating
differential entropy and mutual information of the generalized spike process.
By computing the marginal densities and moments, we prove that: 1) the BSB and
the KMB selects the standard basis if we restrict our basis search within all
possible orthonormal bases in ${\mathbb R}^n$; 2) if we extend our basis search
to all possible volume-preserving invertible linear transformations, then the
BSB exists and is again the standard basis whereas the KMB does not exist.
Thus, the KMB is rather sensitive to the orthonormality of the transformations
under consideration whereas the BSB is insensitive to that. Our results once
again support the preference of the BSB over the LSDB/KMB for data compression
applications as our previous work did.
","Naoki Saito","","http://arxiv.org/abs/math/0110103v1","http://arxiv.org/pdf/math/0110103v1","","26 pages, 2 figures","","","math.PR","math.PR|math.NA|math.OC|math.RA|math.ST|q-bio|stat.TH|60G55; 62M99; 93E35; 94A17"
"984","cond-mat/0110198v1","2001-10-10 10:18:07","2001-10-10 10:18:07","Protein threading by learning","  Using techniques borrowed from statistical physics and neural networks, we
determine the parameters, associated with a scoring function, that are chosen
optimally to ensure complete success in threading tests in a training set of
proteins. These parameters provide a quantitative measure of the propensities
of amino acids to be buried or exposed and to be in a given secondary structure
and are a good starting point for solving both the threading and design
problems.
","Iksoo Chang|Marek Cieplak|Ruxandra I. Dima|Amos Maritan|Jayanth R. Banavar","","http://arxiv.org/abs/cond-mat/0110198v1","http://arxiv.org/pdf/cond-mat/0110198v1","http://dx.doi.org/10.1073/pnas.241133698","14 pages, 4 figures. Accepted to Proc. Nat. Aca. Sci","","10.1073/pnas.241133698","cond-mat.soft","cond-mat.soft|q-bio"
"985","cond-mat/0110207v1","2001-10-10 17:39:16","2001-10-10 17:39:16","New mechanism of membrane fusion","  We have carried out Monte Carlo simulation of the fusion of bilayers of
single chain amphiphiles which show phase behavior similar to that of
biological lipids. The fusion mechanism we observe is very different from the
``stalk'' hypothesis. Stalks do form on the first stage of fusion, but they do
not grow radially to form a hemifused state. Instead, stalk formation
destabilizes the membranes and results in hole formation in the vicinity of the
stalks. When holes in each bilayer nucleate spontaneously next to the same
stalk, an incomplete fusion pore is formed. The fusion process is completed by
propagation of the initial connection, the stalk, along the edges of the
aligned holes.
","M. Mueller|K. Katsov|M. Schick","","http://arxiv.org/abs/cond-mat/0110207v1","http://arxiv.org/pdf/cond-mat/0110207v1","http://dx.doi.org/10.1063/1.1448496","4 pages, 3 figures","","10.1063/1.1448496","cond-mat.soft","cond-mat.soft|cond-mat.stat-mech|physics.bio-ph|q-bio"
"986","cond-mat/0110210v1","2001-10-10 18:08:25","2001-10-10 18:08:25","Identifying Proteins of High Designability via Surface-Exposure Patterns","  Using an off-lattice model, we fully enumerate folded conformations of
polypeptide chains of up to N = 19 monomers. Structures are found to differ
markedly in designability, defined as the number of sequences with that
structure as a unique lowest-energy conformation. We find that designability is
closely correlated with the pattern of surface exposure of the folded
structure. For longer chains, complete enumeration of structures is
impractical. Instead, structures can be randomly sampled, and relative
designability estimated either from designability within the random sample, or
directly from surface-exposure pattern. We compare the surface-exposure
patterns of those structures identified as highly designable to the patterns of
naturally occurring proteins.
","Eldon G. Emberly|Jonathan Miller|Chen Zeng|Ned S. Wingreen|Chao Tang","","http://arxiv.org/abs/cond-mat/0110210v1","http://arxiv.org/pdf/cond-mat/0110210v1","","17 pages, 12 figures","","","cond-mat.soft","cond-mat.soft|q-bio"
"987","cond-mat/0110189v4","2001-10-10 19:00:56","2015-03-24 22:50:03","Human Genome data analyzed by an evolutionary method suggests a decrease
  in cerebral protein-synthesis rate as cause of schizophrenia and an increase
  as antipsychotic mechanism","  The Human Genome Project (HGP) provides researchers with the data of nearly
all human genes and the challenge to use this information for elucidating the
etiology of common disorders. A secondary Darwinian method was applied to HGP
and other research data to approximate and possibly unravel the etiology of
schizophrenia. The results indicate that genetic and epigenetic variants of
genes involved in signal transduction, transcription and translation -
converging at the protein-synthesis rate (PSR) as common final pathway - might
be responsible for the genetic susceptibility to schizophrenia. Environmental
(e.g. viruses)and/or genetic factors can lead to cerebral PSR (CPSR)
deficiency. The CPSR hypothesis of schizophrenia and antipsychotic mechanism
explains 96% of the major facts of schizophrenia, reveals links between
previously unrelated facts, integrates many hypotheses, and implies that
schizophrenia should be easily preventable and treatable, partly by
immunization against neurotrophic viruses and partly by the development of new
drugs which selectively increase CPSR. Part of the manuscript has been
published in a modified form as ""The glial growth factors deficiency and
synaptic destabilization hypothesis of schizophrenia"" in BMC Psychiatry
available online at http://www.biomedcentral.com/1471-244X/2/8/
","Hans W. M. Moises","","http://arxiv.org/abs/cond-mat/0110189v4","http://arxiv.org/pdf/cond-mat/0110189v4","","This paper has been withdrawn by the author because it was largely
  based on a significant association of our schizophrenia sample with the
  genetic marker D8S1777. According to the available gene maps of the early
  Human Genome Project in 2000, the EIF4EBP1 gene was within range of that
  locus, but later versions of the HGP showed that the NRG1 gene actually
  mapped to this locus","","","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft|q-bio"
"988","cond-mat/0110222v1","2001-10-11 07:55:54","2001-10-11 07:55:54","Shake-up and shake-off excitations with associated electron losses in
  X-ray studies of proteins","  Photoionisation of an atom by X-rays usually removes an inner-shell electron
from the atom, leaving behind a perturbed ""hollow ion"" whose relaxation may
take different routes. In light elements, emission of an Auger electron is
common. However, the energy and the total number of electrons released from the
atom may be modulated by shake-up and shake-off effects. When the inner-shell
electron leaves, the outer-shell electrons may find themselves in a state that
is not an eigen-state of the atom in its surroundings. The resulting collective
excitation is called shake-up. If this process also involves the release of low
energy electrons from the outer shell, then the process is called shake-off. It
is not clear how significant shake-up and shake-off contributions are to the
overall ionisation of biological materials like proteins. In particular, the
interaction between the out-going electron and the remaining system depends on
the chemical environment of the atom, which can be studied by quantum chemical
methods. Here we present calculations on model compounds to represent the most
common chemical environments in proteins. The results show that the shake-up
and shake-off processes affect about 20% of all emissions from nitrogen, 30%
from carbon, 40% from oxygen, and 23% from sulphur. Triple and higher
ionisations are rare for carbon, nitrogen and oxygen, but are frequent for
sulphur. The findings are relevant to the design of biological experiments at
emerging X-ray free-electron lasers.
","Petter Persson|Sten Lunell|Abraham Szoeke|Beata Ziaja|Janos Hajdu","","http://arxiv.org/abs/cond-mat/0110222v1","http://arxiv.org/pdf/cond-mat/0110222v1","","14 pages, latex, 1 figure","Protein Sci. 10 (2001) 2480","","cond-mat","cond-mat|hep-ph|q-bio"
"989","math/0110121v1","2001-10-11 16:03:34","2001-10-11 16:03:34","On the bifurcation of periodic orbits","  This article is a survey on recent contributions to an effective version of
Bautin's theory about the bifurcation of periodic orbits (limit cycles). The
analysis of Hopf bifurcations of higher order is possible by use of the return
mapping. Explicit estimates of the size of the domain on which the number of
limit cycles is controlled are important in many applications of bifurcation
theory (for instance in Biology and Physiology).
","Jean-Pierre Francoise","","http://arxiv.org/abs/math/0110121v1","http://arxiv.org/pdf/math/0110121v1","","","","","math.DS","math.DS|math.AG"
"990","cond-mat/0110272v1","2001-10-12 16:51:30","2001-10-12 16:51:30","Fluctuating-friction molecular motors","  We show that the correlated stochastic fluctuation of the friction
coefficient can give rise to long-range directional motion of a particle
undergoing Brownian random walk in a constant periodic energy potential
landscape. The occurrence of this motion requires the presence of two
additional independent bodies interacting with the particle via friction and
via the energy potential, respectively, which can move relative to each other.
Such three-body system generalizes the classical Brownian ratchet mechanism,
which requires only two interacting bodies. In particular, we describe a simple
two-level model of fluctuating-friction molecular motor that can be solved
analytically. In our previous work [M.K., L.M and D.P. 2000 J. Nonlinear Opt.
Phys. Mater. vol. 9, 157] this model has been first applied to understanding
the fundamental mechanism of the photoinduced reorientation of dye-doped liquid
crystals. Applications of the same idea to other fields such as molecular
biology and nanotechnology can however be envisioned. As an example, in this
paper we work out a model of the actomyosin system based on the
fluctuating-friction mechanism.
","Lorenzo Marrucci|Domenico Paparo|Markus Kreuzer","","http://arxiv.org/abs/cond-mat/0110272v1","http://arxiv.org/pdf/cond-mat/0110272v1","http://dx.doi.org/10.1088/0953-8984/13/46/309","to be published in J. Physics Condensed Matter
  (http://www.iop.org/Journals/JPhysCM)","J. Phys.: Condens. Matter 13 (2001), 10371-10382","10.1088/0953-8984/13/46/309","cond-mat.soft","cond-mat.soft|physics.bio-ph"
"991","cond-mat/0110350v1","2001-10-17 16:38:48","2001-10-17 16:38:48","Emergence of Hierarchy on a Network of Complementary Agents","  Complementarity is one of the main features underlying the interactions in
biological and biochemical systems. Inspired by those systems we propose a
model for the dynamical evolution of a system composed by agents that interact
due to their complementary attributes rather than their similarities. Each
agent is represented by a bit-string and has an activity associated to it; the
coupling among complementary peers depends on their activity. The connectivity
of the system changes in time respecting the constraint of complementarity. We
observe the formation of a network of active agents whose stability depends on
the rate at which activity diffuses in the system. The model exhibits a
non-equilibrium phase transition between the ordered phase, where a stable
network is generated, and a disordered phase characterized by the absence of
correlation among the agents. The ordered phase exhibits multi-modal
distributions of connectivity and activity, indicating a hierarchy of
interaction among different populations characterized by different degrees of
activity. This model may be used to study the hierarchy observed in social
organizations as well as in business and other networks.
","M. Copelli|R. M. Zorzenon dos Santos|J. S. Sa Martins","","http://arxiv.org/abs/cond-mat/0110350v1","http://arxiv.org/pdf/cond-mat/0110350v1","http://dx.doi.org/10.1142/S0129183102003528","13 pages, 4 figures, submitted","Int. J. Mod. Phys. C, 13, 783-797 (2002)","10.1142/S0129183102003528","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech|nlin.AO|q-bio"
"992","cond-mat/0110370v1","2001-10-18 13:47:55","2001-10-18 13:47:55","Comparable system-level organization of Archaea and Eukaryotes","  A central and long-standing issue in evolutionary theory is the origin of the
biological variation upon which natural selection acts1. Some hypotheses
suggest that evolutionary change represents an adaptation to the surrounding
environment within the constraints of an organism's innate characteristics.
Elucidation of the origin and evolutionary relationship of species has been
complemented by nucleotide sequence and gene content analyses, with profound
implications for recognizing life's major domains. Understanding of
evolutionary relationships may be further expanded by comparing systemic
higher-level organization among species. Here we employ multivariate analyses
to evaluate the biochemical reaction pathways characterizing 43 species.
Comparison of the information transfer pathways of Archaea and Eukaryotes
indicates a close relationship between these domains. In addition, whereas
eukaryotic metabolic enzymes are primarily of bacterial origin, the
pathway-level organization of archaeal and eukaryotic metabolic networks is
more closely related. Our analyses therefore suggest that during the symbiotic
evolution of eukaryotes, incorporation of bacterial metabolic enzymes into the
proto-archaeal proteome was constrained by the host's pre-existing metabolic
architecture.
","J. Podani|Z. N. Oltvai|H. Jeong|B. Tombor|A. -L. Barabasi|E. Szathmary","","http://arxiv.org/abs/cond-mat/0110370v1","http://arxiv.org/pdf/cond-mat/0110370v1","","More info at http://www.nd.edu/~networks/cell","Nature Genetics vol. 29 54-56 (2001)","","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn|q-bio"
"993","physics/0110067v1","2001-10-23 21:03:05","2001-10-23 21:03:05","Hamming distance geometry of a protein conformational space. Application
  to the clustering of a 4 ns molecular dynamics trajectory of the HIV-1
  integrase catalytic core","  Protein structures can be encoded into binary sequences, these are used to
define a Hamming distance in conformational space: the distance between two
different molecular conformations is the number of different bits in their
sequences. Each bit in the sequence arises from a partition of conformational
space in two halves. Thus, the information encoded in the binary sequences is
also used to characterize the regions of conformational space visited by the
system. We apply this distance and their associated geometric structures, to
the clustering and analysis of conformations sampled during a 4 ns molecular
dynamics simulation of the HIV-1 integrase catalytic core. The cluster analysis
of the simulation shows a division of the trajectory into two segments of 2.6
and 1.4 ns length, which are qualitatively different: the data points to the
fact that equilibration is only reached at the end of the first segment. Some
length of the paper is devoted to compare the Hamming distance to the r.m.s.
deviation measure. The analysis of the cases studied so far, shows that under
the same conditions the two measures behave quite differently, and that the
Hamming distance appears to be more robust than the r.m.s. deviation.
","Cyril Laboulais|Mohammed Ouali|Marc Le Bret|Jacques Gabarro-Arpa","","http://arxiv.org/abs/physics/0110067v1","http://arxiv.org/pdf/physics/0110067v1","","","PROTEINS: Structure, Function, and Genetics 47, 169-179 (2002)","","physics.bio-ph","physics.bio-ph|physics.chem-ph|q-bio"
