"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"789","cond-mat/9806232v1","1998-06-19 09:53:55","1998-06-19 09:53:55","Simple rules for the prediction of the value of the glass transition
  temperature in network glasses","  We give in this letter a set of general rules which allow the prediction of
the value of the glass transition temperature $T_g$ in network glasses.
Starting from the Gibbs-Di Marzio law which gives a very general relationship
between this temperature and the average coordination number of a system, we
explain how to compute from the valencies of the atoms of the glass, the
parameter $\beta$ used in this law. We check the validity of the obtained
expressiosn and show that it is possible to predict the glass transition
temperature for any composition in multicomponent chalcogenide glasses. The
possibility of existence of a demixed structure is also discussed.
","M. Micoulaut|G. G. Naumis","University Paris 6, France|UNAM, Mexico","http://arxiv.org/abs/cond-mat/9806232v1","http://arxiv.org/pdf/cond-mat/9806232v1","","13 pages, RevTeX, 1 postscript figure, e-mail: mmi@ccr.jussieu.fr and
  naumis@fenix.ifisicacu.unam.mx","","","cond-mat.mtrl-sci","cond-mat.mtrl-sci|cond-mat.dis-nn|physics.chem-ph"
"790","cond-mat/9806235v1","1998-06-19 13:05:08","1998-06-19 13:05:08","Finite dimensional corrections to mean field in a short-range p-spin
  glassy model","  In this work we discuss a short range version of the $p$-spin model. The
model is provided with a parameter that allows to control the crossover with
the mean field behaviour. We detect a discrepancy between the perturbative
approach and numerical simulation. We attribute it to non-perturbative effects
due to the finite probability that each particular realization of the disorder
allows for the formation of regions where the system is less frustrated and
locally freezes at a higher temperature.
","Matteo Campellone|Giorgio Parisi|Paola Ranieri","","http://arxiv.org/abs/cond-mat/9806235v1","http://arxiv.org/pdf/cond-mat/9806235v1","http://dx.doi.org/10.1103/PhysRevB.59.1036","18 pages, 5 figures, submitted to Phys Rev B","","10.1103/PhysRevB.59.1036","cond-mat.dis-nn","cond-mat.dis-nn"
"791","cond-mat/9806240v1","1998-06-19 15:12:50","1998-06-19 15:12:50","A solvable model of the evolutionary loop","  A model for the evolution of a finite population in a rugged fitness
landscape is introduced and solved. The population is trapped in an
evolutionary loop, alternating periods of stasis to periods in which it
performs adaptive walks. The dependence of the average rarity of the population
(a quantity related to the fitness of the most adapted individual) and of the
duration of stases on population size and mutation rate is calculated.
","Luca Peliti","","http://arxiv.org/abs/cond-mat/9806240v1","http://arxiv.org/pdf/cond-mat/9806240v1","http://dx.doi.org/10.1209/epl/i1998-00506-9","6 pages, EuroLaTeX, 1 figure","","10.1209/epl/i1998-00506-9","cond-mat.dis-nn","cond-mat.dis-nn|adap-org|nlin.AO|q-bio.PE"
"792","cond-mat/9806255v1","1998-06-22 07:48:37","1998-06-22 07:48:37","Interaction-dependent enhancement of the localisation length for two
  interacting particles in a one-dimensional random potential","  We present calculations of the localisation length, $\lambda_{2}$, for two
interacting particles (TIP) in a one-dimensional random potential, presenting
its dependence on disorder, interaction strength $U$ and system size.
$\lambda_{2}(U)$ is computed by a decimation method from the decay of the Green
function along the diagonal of finite samples. Infinite sample size estimates
$\xi_{2}(U)$ are obtained by finite-size scaling. For U=0 we reproduce
approximately the well-known dependence of the one-particle localisation length
on disorder while for finite $U$, we find that $ \xi_{2}(U) \sim
\xi_2(0)^{\beta(U)} $ with $\beta(U)$ varying between $\beta(0)=1$ and
$\beta(1) \approx 1.5$. We test the validity of various other proposed fit
functions and also study the problem of TIP in two different random potentials
corresponding to interacting electron-hole pairs. As a check of our method and
data, we also reproduce well-known results for the two-dimensional Anderson
model without interaction.
","Mark Leadbeater|Rudolf A. Roemer|Michael Schreiber","","http://arxiv.org/abs/cond-mat/9806255v1","http://arxiv.org/pdf/cond-mat/9806255v1","http://dx.doi.org/10.1007/s100510050732","34 RevTeX 3.0 pages with 16 figures included","Eur. Phys. J. B 8, 643-652 (1999)","10.1007/s100510050732","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.str-el"
"793","cond-mat/9806261v1","1998-06-22 15:10:12","1998-06-22 15:10:12","Method for calculating one-exciton absorption spectrum of
  space-restricted lattices","  The problem of the one-exciton absorption spectrum is considered for the
lattice of two-level interacting atoms whose initial energy splitting depends
on the coordinate. It is shown that for some types of interatomic interaction,
this problem can be reduced to a differential equation of Schrodinger type,
which, in some cases, can be solved in closed form. By way of example, problems
on the one dimensional chain having an initial splitting jump and on the
spherical cluster are solved. In both cases analitical solutions are obtained,
which considerably reduce the time required for calculations of one-dimensional
systems and permit the calculation of three-dimensional spherical clusters,
whereas the numerical calculation becomes impossible for the clusters with a
radius larger than ten lattice constants. The spectra calculated for small
systems completely coincide with the spectra obtained by means of numerical
diagonalization. The proposed method may appear to be convinient for solving
problems related to Frenkel excitons in systems having no translation symmetry
(disordered systems).
","G. G. Kozlov","","http://arxiv.org/abs/cond-mat/9806261v1","http://arxiv.org/pdf/cond-mat/9806261v1","","12 pages, Latex, no figures","Optics and Spectroscopy, Vol.82, No. 2, 1997, pp. 242-246","","cond-mat.dis-nn","cond-mat.dis-nn"
"794","cond-mat/9806267v2","1998-06-23 06:46:11","1998-11-02 09:17:03","Electrical properties of isotopically enriched
  neutron-transmutation-doped ^{70} Ge:Ga near the metal-insulator transition","  We report the low temperature carrier transport properties of a series of
nominally uncompensated neutron-transmutation doped (NTD) ^{70} Ge:Ga samples
very close to the critical concentration N_c for the metal-insulator
transition. The concentration of the sample closest to N_c is 1.0004N_c and it
is unambiguously shown that the critical conductivity exponent is 0.5.
Properties of insulating samples are discussed in the context of Efros and
Shklovskii's variable range hopping conduction.
","Michio Watanabe|Youiti Ootuka|Kohei M. Itoh|Eugene E. Haller","","http://arxiv.org/abs/cond-mat/9806267v2","http://arxiv.org/pdf/cond-mat/9806267v2","http://dx.doi.org/10.1103/PhysRevB.58.9851","8 pages using REVTeX, 8 figures, published version","Phys. Rev. B 58, 9851 (1998)","10.1103/PhysRevB.58.9851","cond-mat.dis-nn","cond-mat.dis-nn"
"795","cond-mat/9806268v2","1998-06-23 09:39:41","1998-07-03 05:59:18","Statistical Study for Eigenfunctions of 1-dimensional Tight Binding
  Model","  For energy eigenfunctions of 1-dimensional tight binding model, the
distribution of ratio of their nearest components, denoted by f(p), gives
information for their fluctuation properties. The shape of f(p) is studied
numerically for three versions of the 1D tight binding model. It is found that
when perturbation is strong the shape of f(p) is usually quite close to that of
the Lorentzian distribution. In the case of weak perturbation the shape of the
central part of f(p) is model-dependent while tails of f(p) are still close to
the Lorentzian form.
","Wen-ge Wang|Bambi Hu","","http://arxiv.org/abs/cond-mat/9806268v2","http://arxiv.org/pdf/cond-mat/9806268v2","","11 pages, 8 postscript figures (references added)","","","cond-mat.dis-nn","cond-mat.dis-nn|chao-dyn|nlin.CD"
"796","cond-mat/9806282v2","1998-06-24 10:47:09","1998-11-06 06:35:03","Frequency-dependent (ac) Conduction in Disordered Composites: a
  Percolative Study","  In a recent paper [Phys. Rev. B{\bf57}, 3375 (1998)], we examined in detail
the nonlinear (electrical) dc response of a random resistor cum tunneling bond
network ($RRTN$, introduced by us elsewhere to explain nonlinear response of
metal-insulator type mixtures). In this work which is a sequel to that paper,
we consider the ac response of the $RRTN$-based correlated $RC$ ($CRC$) model.
Numerical solutions of the Kirchoff's laws for the $CRC$ model give a power-law
exponent (= 0.7 near $p = p_c$) of the modulus of the complex ac conductance at
moderately low frequencies, in conformity with experiments on various types of
disordered systems. But, at very low frequencies, it gives a simple quadratic
or linear dependence on the frequency depending upon whether the system is
percolating or not. We do also discuss the effective medium approximation
($EMA$) of our $CRC$ and the traditional random $RC$ network model, and discuss
their comparative successes and shortcomings.
","Asok K. Sen|Abhijit Kar Gupta","Saha Inst Nucl Phys|Inst. Math. Sci.","http://arxiv.org/abs/cond-mat/9806282v2","http://arxiv.org/pdf/cond-mat/9806282v2","http://dx.doi.org/10.1103/PhysRevB.59.9167","Revised and reduced version with 17 LaTeX pages plus 8 JPEG figures","","10.1103/PhysRevB.59.9167","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"797","cond-mat/9806285v1","1998-06-24 13:36:30","1998-06-24 13:36:30","Absorption spectrum of a one-dimensional chain with Frenkel's exciton
  under diagonal disorder represented by hyperbolic defects","  A method is proposed for calculating the absorption spectrum of a long
one-dimensional closed-into-a-ring chain with Frenkel's exciton under diagonal
disorder. This disorder is represented by the hyperbolic singularities of
atomic fission. These defects are shown to lead to a wing in the exciton zone
of a chain without defects. The form of the wing does not depend on the
relative positions or number of defects and its value is proportional to the
sum of the amplitudes of the defects. The proposed method uses only the
continual approximation.
","G. G. Kozlov","","http://arxiv.org/abs/cond-mat/9806285v1","http://arxiv.org/pdf/cond-mat/9806285v1","","9 pages, Latex, no figures","Theoretical and Mathematical Physics, Vol.113, No.2, 1997","","cond-mat.dis-nn","cond-mat.dis-nn"
"798","cond-mat/9806289v1","1998-06-24 15:07:15","1998-06-24 15:07:15","Spin Glasses","  An introduction and overview is given of the theory of spin glasses and its
application.
","David Sherrington","","http://arxiv.org/abs/cond-mat/9806289v1","http://arxiv.org/pdf/cond-mat/9806289v1","","59 pages, 12 figures","","","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"799","solv-int/9806007v1","1998-06-25 06:51:55","1998-06-25 06:51:55","Phonon Scattering by Breathers in the Discrete Nonlinear Schroedinger
  Equation","  Linear theory for phonon scattering by discrete breathers in the discrete
nonlinear Schroedinger equation using the transfer matrix approach is
presented. Transmission and reflection coefficients are obtained as a function
of the wave vector of the input phonon. The occurrence of a nonzero
transmission, which in fact becomes perfect for a symmetric breather, is shown
to be connected with localized eigenmodes thresholds. In the weak-coupling
limit, perfect reflection are shown to exist, which requires two scattering
channels. A necessary condition for a system to have a perfect reflection is
also considered in a general context.
","S. Lee|Julian J. -L. Ting|S. Kim","","http://arxiv.org/abs/solv-int/9806007v1","http://arxiv.org/pdf/solv-int/9806007v1","","13 pages 11 figures in EPS, RevTeX, Phys. Rev. E accepted","","","solv-int","solv-int|cond-mat.dis-nn|nlin.SI|quant-ph"
"800","cond-mat/9806303v1","1998-06-25 12:52:26","1998-06-25 12:52:26","General Localization Lengths for Two Interacting Particles in a
  Disordered Chain","  The propagation of an interacting particle pair in a disordered chain is
characterized by a set of localization lengths which we define. The
localization lengths are computed by a new decimation algorithm and provide a
more comprehensive picture of the two-particle propagation. We find that the
interaction delocalizes predominantly the center-of-mass motion of the pair and
use our approach to propose a consistent interpretation of the discrepancies
between previous numerical results.
","Pil Hun Song|Felix von Oppen","","http://arxiv.org/abs/cond-mat/9806303v1","http://arxiv.org/pdf/cond-mat/9806303v1","http://dx.doi.org/10.1103/PhysRevB.59.46","4 pages, 2 epsi figures","","10.1103/PhysRevB.59.46","cond-mat.dis-nn","cond-mat.dis-nn"
"801","cond-mat/9806302v1","1998-06-25 13:07:31","1998-06-25 13:07:31","A Path Integral Approach to Effective Non-Linear Medium","  In this article, we propose a new method to compute the effective properties
of non-linear disordered media. We use the fact that the effective constants
can be defined through the minimum of an energy functional. We express this
minimum in terms of a path integral allowing us to use many-body techniques. We
obtain the perturbation expansion of the effective constants to second order in
disorder, for any kind of non-linearity. We apply our method to both cases of
strong and weak non-linearities. Our results are in agreement with previous
ones, and could be easily extended to other types of non-linear problems in
disordered systems.
","Marc Barthelemy|Henri Orland","","http://arxiv.org/abs/cond-mat/9806302v1","http://arxiv.org/pdf/cond-mat/9806302v1","http://dx.doi.org/10.1007/s100510050581","7 pages","European Physical Journal B (6) 537 (1998)","10.1007/s100510050581","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.mtrl-sci|cond-mat.stat-mech"
"802","cond-mat/9806328v1","1998-06-26 14:33:29","1998-06-26 14:33:29","Replica Theory of Granular Media","  An infinite range spin glass like model for granular systems is introduced
and studied through the replica mean field formalism. Equilibrium, density
dependent properties under vibration and gravity are obtained.
","Jeferson J. Arenzon","","http://arxiv.org/abs/cond-mat/9806328v1","http://arxiv.org/pdf/cond-mat/9806328v1","http://dx.doi.org/10.1088/0305-4470/32/9/001","4 pages, 3 separate figures","1999 J. Phys. A 32 L107-L113","10.1088/0305-4470/32/9/001","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"803","cond-mat/9806331v1","1998-06-26 17:40:24","1998-06-26 17:40:24","Polydisperse Adsorption: Pattern Formation Kinetics, Fractal Properties,
  and Transition to Order","  We investigate the process of random sequential adsorption of polydisperse
particles whose size distribution exhibits a power-law dependence in the small
size limit, $P(R)\sim R^{\alpha-1}$. We reveal a relation between pattern
formation kinetics and structural properties of arising patterns. We propose a
mean-field theory which provides a fair description for sufficiently small
$\alpha$. When $\alpha \to \infty$, highly ordered structures locally identical
to the Apollonian packing are formed. We introduce a quantitative criterion of
the regularity of the pattern formation process. When $\alpha \gg 1$, a sharp
transition from irregular to regular pattern formation regime is found to occur
near the jamming coverage of standard random sequential adsorption with
monodisperse size distribution.
","N. V. Brilliantov|Yu. A. Andrienko|P. L. Krapivsky|J. Kurths","","http://arxiv.org/abs/cond-mat/9806331v1","http://arxiv.org/pdf/cond-mat/9806331v1","http://dx.doi.org/10.1103/PhysRevE.58.3530","8 pages, LaTeX, 5 figures, to appear in Phys.Rev.E","","10.1103/PhysRevE.58.3530","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn|cond-mat.soft"
"804","cond-mat/9806350v1","1998-06-29 07:51:20","1998-06-29 07:51:20","Formation of electron-hole pairs in a one-dimensional random environment","  We study the formation of electron-hole pairs for disordered systems in the
limit of weak electron-hole interactions. We find that both attractive and
repulsive interactions lead to electron-hole pair states with large
localization length $\lambda_{2}$ even when we are in this non-excitonic limit.
Using a numerical decimation method to calculate the decay of the Green
function along the diagonal of finite samples, we investigate the dependence of
$\lambda_2(U)$ on disorder, interaction strength $U$ and system size. Infinite
sample size estimates $\xi_{2}(U)$ are obtained by finite-size scaling. The
results show a great similarity to the problem of two interacting electrons in
the same random one-dimensional potential.
","Mark Leadbeater|Rudolf A. Romer|Michael Schreiber","","http://arxiv.org/abs/cond-mat/9806350v1","http://arxiv.org/pdf/cond-mat/9806350v1","","15 RevTeX 3.0 pages with 7 EPS-figures included","in Excitonic Processes in Condensed Matter, R. T. Williams and W.
  M. Yen, Editors, PV 98-25, p. 349-354, The Electrochemical Society
  Proceedings Series, Pennington, NJ (1998)","","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.str-el"
"805","cond-mat/9806356v1","1998-06-29 11:56:51","1998-06-29 11:56:51","Defect Energy with Conjugate Boundary Conditions in Spin Glass Models in
  Two Dimensions","  We calculate the naive defect energy $\Delta E$ of Ising spin glass(SG)
models in two dimensions using conjugate boundary conditions. We predict that,
in the $\pm J$ model, the averaged value $\bar{\Delta E}$ converges to some
non-zero value in the thermodynamic limit in contrast with $\bar{\Delta E} = 0$
in the Gaussian model. This prediction is incompatible with previous ones but
supports a recent Monte Carlo prediction of the presence of the SG phase at
finite temperatures in the $\pm J$ Ising model. We also calculate the interface
free energy to confirm it.
","Fumitaka Matsubara|Takayuki Shirakura|Michinori Siomi","","http://arxiv.org/abs/cond-mat/9806356v1","http://arxiv.org/pdf/cond-mat/9806356v1","http://dx.doi.org/10.1103/PhysRevB.58.R11821","10 pages (Tex file) and 6 figures (Eps files). e-mail
  shira@iwate-u.ac.jp","","10.1103/PhysRevB.58.R11821","cond-mat.dis-nn","cond-mat.dis-nn"
"806","cond-mat/9806373v1","1998-06-30 14:44:58","1998-06-30 14:44:58","Wandering of a contact line at thermal equilibrium","  We reconsider the problem of the solid-liquid-vapour contact-line on a
disordered substrate, in the collective pinning regime. We go beyond scaling
arguments and perform an analytic computation, through the replica variational
method, of the fluctuations of the line. We show how gravity effects must be
included for a proper quantitative comparison with available experimental data
of the wetting of liquid helium on a caesium substrate. The theoretical result
is in good agreement with experimental findings for this case.
","A. Hazareesing|M. Mezard","","http://arxiv.org/abs/cond-mat/9806373v1","http://arxiv.org/pdf/cond-mat/9806373v1","http://dx.doi.org/10.1103/PhysRevE.60.1269","24 laTex pages with 5 EPS figures included. submitted to Phys. Rev E","","10.1103/PhysRevE.60.1269","cond-mat.dis-nn","cond-mat.dis-nn"
"807","cond-mat/9806379v1","1998-06-30 18:28:56","1998-06-30 18:28:56","Application of a minimum cost flow algorithm to the three-dimensional
  gauge glass model with screening","  We study the three-dimensional gauge glass model in the limit of strong
screening by using a minimum cost flow algorithm, enabling us to obtain EXACT
ground states for systems of linear size L<=48. By calculating the domain-wall
energy, we obtain the stiffness exponent theta = -0.95+/-0.03, indicating the
absence of a finite temperature phase transition, and the thermal exponent
nu=1.05+/-0.03. We discuss the sensitivity of the ground state with respect to
small perturbations of the disorder and determine the overlap length, which is
characterized by the chaos exponent zeta=3.9+/-0.2, implying strong chaos.
","J. Kisker|H. Rieger","","http://arxiv.org/abs/cond-mat/9806379v1","http://arxiv.org/pdf/cond-mat/9806379v1","http://dx.doi.org/10.1103/PhysRevB.58.R8873","4 pages RevTeX, 2 eps-figures included","Phys. Rev. B 58, R8873 (1998)","10.1103/PhysRevB.58.R8873","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"808","cond-mat/9807008v1","1998-07-01 08:52:58","1998-07-01 08:52:58","Quantum Monte Carlo Study of the Disordered Attractive Hubbard Model","  We investigate the disorder-driven superconductor to insulator quantum phase
transition (SIT) in an interacting fermion model using determinantal quantum
Monte Carlo (QMC) methods. The disordered superconductor is modeled by an
attractive Hubbard model with site disorder chosen randomly from a uniform
distribution. The superconducting state which exists for small disorder is
shown to evolve into an insulating phase beyond a critical disorder. The
transition is tracked by the vanishing of (a) the superfluid stiffness, and (b)
the charge stiffness or the delta function peak in the optical conductivity at
zero frequency. We also show the behavior of the charge, spin, pair, and
current correlations in the presence of disorder. Results for the temperature
dependence of the dc conductivity, obtained by an approximate analytic
continuation technique, are also presented both in the metallic phase above
$T_c$ and the insulating phase. We discuss some of the complications in
extracting the resistance at the transition point.
","R. T. Scalettar|N. Trivedi|C. Huscroft","UC Davis|TIFR, Bombay|UC Davis","http://arxiv.org/abs/cond-mat/9807008v1","http://arxiv.org/pdf/cond-mat/9807008v1","http://dx.doi.org/10.1103/PhysRevB.59.4364","15 pages, 19 figures","","10.1103/PhysRevB.59.4364","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.supr-con"
"809","cond-mat/9807013v1","1998-07-01 13:01:19","1998-07-01 13:01:19","Asymptotic laws for tagged-particle motion in glassy systems","  Within the mode-coupling theory for structural relaxation in simple systems
the asymptotic laws and their leading-asymptotic correction formulas are
derived for the motion of a tagged particle near a glass-transition
singularity. These analytic results are compared with numerical ones of the
equations of motion evaluated for a tagged hard sphere moving in a hard-sphere
system. It is found that the long-time part of the two-step relaxation process
for the mean-squared displacement can be characterized by the $\alpha
$-relaxation-scaling law and von Schweidler's power-law decay while the
critical-decay regime is dominated by the corrections to the leading power-law
behavior. For parameters of interest for the interpretations of experimental
data, the corrections to the leading asymptotic laws for the non-Gaussian
parameter are found to be so large that the leading asymptotic results are
altered qualitatively by the corrections. Results for the non-Gaussian
parameter are shown to follow qualitatively the findings reported in the
molecular-dynamics-simulations work by Kob and Andersen [Phys. Rev. E 51, 4626
(1995)].
","M. Fuchs|W. Gotze|M. R. Mayr","","http://arxiv.org/abs/cond-mat/9807013v1","http://arxiv.org/pdf/cond-mat/9807013v1","http://dx.doi.org/10.1103/PhysRevE.58.3384","","","10.1103/PhysRevE.58.3384","cond-mat.dis-nn","cond-mat.dis-nn"
"810","cond-mat/9807017v1","1998-07-01 14:38:06","1998-07-01 14:38:06","Structure and structure relaxation","  A discrete--dynamics model, which is specified solely in terms of the
system's equilibrium structure, is defined for the density correlators of a
simple fluid. This model yields results for the evolution of glassy dynamics
which are identical with the ones obtained from the mode-coupling theory for
ideal liquid--glass transitions. The decay of density fluctuations outside the
transient regime is shown to be given by a superposition of Debye processes.
The concept of structural relaxation is given a precise meaning. It is proven
that the long-time part of the mode-coupling-theory solutions is structural
relaxation, while the transient motion merely determines an overall time scale
for the glassy dynamics.
","T. Franosch|W. Gotze|M. R. Mayr|A. P. Singh","","http://arxiv.org/abs/cond-mat/9807017v1","http://arxiv.org/pdf/cond-mat/9807017v1","http://dx.doi.org/10.1016/S0022-3093(98)00500-6","","Journal of Non-Crystalline Solids 235-237, 71-85 (1998)","10.1016/S0022-3093(98)00500-6","cond-mat.dis-nn","cond-mat.dis-nn"
"811","cond-mat/9807012v1","1998-07-01 14:47:36","1998-07-01 14:47:36","Breakdown patterns in Branly's coheror","  We use thermal imaging of Joule heating to see for the first time electrical
conducting paths created by the so-called Branly effect in a two-dimensional
metallic granular medium (aluminium). Multiple breakdowns are shown to occur
when the medium is submitted to high voltage increases (more than 500 V) with
rise times close to one hundred of microseconds.
","D. Vandembroucq|A. C. Boccara|S. Roux","","http://arxiv.org/abs/cond-mat/9807012v1","http://arxiv.org/pdf/cond-mat/9807012v1","http://dx.doi.org/10.1051/jp3:1997123","4 pages, 5 figures, related informations at
  http://chemphys.weizmann.ac.il/~damien/index.html","Journal de Physique III,7: (2) 303-310, (1997)","10.1051/jp3:1997123","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.mtrl-sci"
"812","cond-mat/9807025v1","1998-07-01 21:52:19","1998-07-01 21:52:19","Dynamical Critical Properties of the Random Transverse-Field Ising Spin
  Chain","  We study the dynamical properties of the random transverse-field Ising chain
at criticality using a mapping to free fermions, with which we can obtain
numerically exact results for system sizes, L, as large as 256. The probability
distribution of the local imaginary time correlation function S(tau) is
investigated and found to be simply a function of alpha = -log S(tau) /
log(tau). This scaling behavior implies that the typical correlation function
decays algebraically where the exponent is determined from the distribution of
alpha. The precise value for the exponent depends on exactly how the
``typical'' correlation function is defined. The form of P(alpha) for small
alpha gives a contribution to the average correlation function, which varies as
a power of the logarithm of time, which was obtained recently in Europhys.
Lett. 39, 135 (1997). These results represent a type of ``multiscaling''
different from the well-known ``multifractal'' behavior.
","J. Kisker|A. P. Young","","http://arxiv.org/abs/cond-mat/9807025v1","http://arxiv.org/pdf/cond-mat/9807025v1","http://dx.doi.org/10.1103/PhysRevB.58.14397","5 pages, 5 postscript figures included","Phys. Rev. B58, 14397 (1998)","10.1103/PhysRevB.58.14397","cond-mat.dis-nn","cond-mat.dis-nn"
"813","cond-mat/9807029v1","1998-07-02 09:14:33","1998-07-02 09:14:33","Scaling near random criticality in two-dimensional Dirac fermions","  Recently the existence of a random critical line in two dimensional Dirac
fermions is confirmed. In this paper, we focus on its scaling properties,
especially in the critical region. We treat Dirac fermions in two dimensions
with two types of randomness, a random site (RS) model and a random hopping
(RH) model. The RS model belongs to the usual orthogonal class and all states
are localized. For the RH model, there is an additional symmetry expressed by
${\{}{\cal H},{\gamma}{\}}=0$. Therefore, although all non-zero energy states
localize, the localization length diverges at the zero energy. In the weak
localization region, the generalized Ohm's law in fractional dimensions,
$d^{*}(<2)$, has been observed for the RH model.
","Y. Morita|Y. Hatsugai","Dept.of Applied Physics, Univ. of Tokyo|Dept.of Applied Physics, Univ. of Tokyo","http://arxiv.org/abs/cond-mat/9807029v1","http://arxiv.org/pdf/cond-mat/9807029v1","http://dx.doi.org/10.1103/PhysRevB.58.6680","RevTeX with 4 postscript figures, To appear in Physical Review B","","10.1103/PhysRevB.58.6680","cond-mat.dis-nn","cond-mat.dis-nn"
"814","cond-mat/9807040v1","1998-07-02 21:08:05","1998-07-02 21:08:05","Evidence of a T=0 Quantum Critical Point Associated with the Crossover
  from Weak to Strong Localization","  A crossover between logarithmic and exponential temperature dependence of the
conductance (weak and strong localization) has been observed in ultrathin films
of metals deposited onto substrates held at liquid helium temperatures. The
resistance at the crossover is well defined by the onset of a nearly linear
dependence of conductance on thickness at fixed temperature in a sequence of in
situ evaporated films. The results of a finite size scaling analysis treating
thickness as a control parameter suggest the existence of a T=0 quantum
critical point which we suggest is a charge, or electron glass melting
transition.
","A. M. Mack|N. Markovic|C. Christiansen|G. Martinez-Arizala|A. M. Goldman","University of Minnesota|University of Minnesota|University of Minnesota|University of Minnesota|University of Minnesota","http://arxiv.org/abs/cond-mat/9807040v1","http://arxiv.org/pdf/cond-mat/9807040v1","","4 pages, 4 figures","","","cond-mat.dis-nn","cond-mat.dis-nn"
"815","cond-mat/9807048v1","1998-07-03 02:23:00","1998-07-03 02:23:00","Fermi surfaces and anomalous transport in quasicrystals","  Fermi surfaces of several quasicrystalline approximants are calculated by
means of ab-initio methods which enable direct comparison with dHvA
experiments. A criterion for anomalous metallic transport is proposed and
power-law temperature dependence of electronic conductivity is deduced from
scaling analysis of the Kubo formula.
","S. Roche|T. Fujiwara","","http://arxiv.org/abs/cond-mat/9807048v1","http://arxiv.org/pdf/cond-mat/9807048v1","http://dx.doi.org/10.1103/PhysRevB.58.11338","8 pages, 7 figures. to appear in Phys. Rev. B","","10.1103/PhysRevB.58.11338","cond-mat.mtrl-sci","cond-mat.mtrl-sci|cond-mat.dis-nn"
"816","cond-mat/9807054v2","1998-07-03 14:48:21","1999-06-06 17:09:14","Integer quantum Hall effect of interacting electrons: dynamical scaling
  and critical conductivity","  We report on a study of interaction effects on the polarization of a
disordered two-dimensional electron system in a strong magnetic field. Treating
the Coulomb interaction within the time-dependent Hartree-Fock approximation we
find numerical evidence for dynamical scaling with a dynamical critical
exponent z=1 at the integer quantum Hall plateau transition in the lowest
Landau level. Within the numerical accuracy of our data the conductivity at the
transition and the anomalous diffusion exponent are given by the values for
non-interacting electrons, independent of the strength of the interaction.
","Bodo Huckestein|Michael Backhaus","","http://arxiv.org/abs/cond-mat/9807054v2","http://arxiv.org/pdf/cond-mat/9807054v2","http://dx.doi.org/10.1103/PhysRevLett.82.5100","Minor changes. Final version to be published in Phys. Rev. Lett. June
  28","Phys. Rev. Lett. 82, 5100-5103 (1999)","10.1103/PhysRevLett.82.5100","cond-mat.mes-hall","cond-mat.mes-hall|cond-mat.dis-nn"
"817","cond-mat/9807063v1","1998-07-04 07:29:55","1998-07-04 07:29:55","Supersymmetry approach to the random heteropolymer theory","  The effective equation of motion that describes the different monomer
alternation along the heteropolymer chain is proposed. On this basis the
supersymmetry field scheme is built up to analyze memory and ergodicity
breaking effects.
","Alexander I. Olemskoi","","http://arxiv.org/abs/cond-mat/9807063v1","http://arxiv.org/pdf/cond-mat/9807063v1","http://dx.doi.org/10.1016/S0378-4371(99)00115-6","10 pages, 1 figure","","10.1016/S0378-4371(99)00115-6","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"818","cond-mat/9807082v1","1998-07-06 10:05:32","1998-07-06 10:05:32","The XY Spin-Glass with Slow Dynamic Couplings","  We investigate an XY spin-glass model in which both spins and couplings
evolve in time: the spins change rapidly according to Glauber-type rules,
whereas the couplings evolve slowly with a dynamics involving spin correlations
and Gaussian disorder. For large times the model can be solved using replica
theory. In contrast to the XY-model with static disordered couplings, solving
the present model requires two levels of replicas, one for the spins and one
for the couplings. Relevant order parameters are defined and a phase diagram is
obtained upon making the replica-symmetric Ansatz. The system exhibits two
different spin-glass phases, with distinct de Almeida-Thouless lines, marking
continuous replica-symmetry breaking: one describing freezing of the spins
only, and one describing freezing of both spins and couplings.
","G. Jongen|D. Bolle|A. C. C. Coolen","","http://arxiv.org/abs/cond-mat/9807082v1","http://arxiv.org/pdf/cond-mat/9807082v1","http://dx.doi.org/10.1088/0305-4470/31/44/002","7 pages, Latex, 3 eps figures","J.Phys.A 31 (1998), L737-L742","10.1088/0305-4470/31/44/002","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
